url;judul;tanggal;isi
https://news.detik.com/berita/d-8384536/pemuda-di-serang-digelandang-warga-ke-polres-usai-perkosa-seorang-abg;Pemuda di Serang Digelandang Warga ke Polres Usai Perkosa Seorang ABG;Rabu, 04 Mar 2026 21:51 WIB;"Pemuda berinisial TA (23), warga Kibin, Kabupaten Serang, digelandang oleh warga ke Mapolres Serang. Pemuda tersebut dilaporkan telahmemperkosagadis berusia 15 tahun. Warga tersebut merupakan keluarga korban yang datang ke Mapolres Serang pada Kamis (26/2) malam. Mereka membawa, melaporkan, dan meminta TA ditahan karena memperkosa korban. Kasatreskrim Polres Serang, AKP Andi Kurniady ES, menyampaikan kronologi kejadian pemerkosaan itu. Menurut Andi, pada Rabu (25/2), korban dihubungi oleh temannya, seorang perempuan berinisial M. M meminta korban menemaninya berkunjung ke rumah pacarnya di Nambo Ilir, Kibin. SCROLL TO CONTINUE WITH CONTENT Di lokasi tersebut, korban bertemu dengan tiga orang laki-laki yang sebelumnya tidak dikenal, salah satunya adalah TA. Ketika teman lainnya pergi, pelaku kemudian mendekati dan memaksa korban untuk berhubungan intim. ""Saat itulah pelaku memperkosa korban,"" ujar Andi, Rabu (4/3/2026). Andi menyebut korban masih berada di rumah tersebut hingga Kamis (26/2). Keluarga korban yang khawatir akhirnya menemukan korban di rumah tersebut. ""Korban akhirnya bercerita kepada keluarga menjadi korban pemerkosaan. Saat itu, tersangka juga ada di rumah tersebut,"" katanya. Setelah korban menceritakan peristiwa yang dialaminya, pihak keluarga merasa tidak terima. Sekitar tiga orang dari keluarga korban langsung membawa tersangka ke Mapolres Serang. ""Saat ini, penyidik masih melakukan pemeriksaan terhadap terduga pelaku. Jika terbukti, pelaku dijerat Pasal 473 ayat (2) huruf b dan atau Pasal 415 huruf b Undang-Undang Nomor 1 Tahun 2023 tentang Kitab Undang-Undang Hukum Pidana,"" kata Andi. Lihat juga Video 'Pimpinan Ponpes di Lombok Perkosa Santri Dalih Bersihkan Rahim': [Gambas:Video 20detik]"
https://news.detik.com/berita/d-8384151/sosok-korban-pembunuhan-di-jatibening-bekasi-pensiunan-jict;Sosok Korban Pembunuhan di Jatibening Bekasi: Pensiunan JICT;Rabu, 04 Mar 2026 17:19 WIB;"Ermanto Usman (65) tewas akibat dibunuh orang tak dikenal di rumahnya di Jatibening, Kota Bekasi, Jawa Barat (Jabar). Ermanto diketahui merupakan pensiunan karyawan Jakarta International Container Terminal (JICT) yang memiliki rekam jejak panjang sebagai aktivis pekerja pelabuhan. Anggota DPR RI Komisi XIII sekaligus Ketua Umum Konfederasi Rakyat Pekerja Indonesia (KRPI),Rieke Diah Pitaloka, mengungkap sosok Ermanto bukan sekadar pensiunan biasa. Dia mengatakan Ermanto adalah salah satu sosok kunci dalam perjuangan membongkar dugaan korupsi besar di sektor pelabuhan beberapa tahun lalu. ""Pak Ermanto ini adalah dulu karyawan JICT yang sempat di-PHK, begitu, dalam kaitan kasus dugaan korupsi yang melibatkan RJ Lino. Dan kemudian dibentuklah Pansus di DPR, kebetulan saya sebagai Ketua Pansus Pelindo-nya dengan kerugian negara mencapai triliunan rupiah bahkan kalau pakai penilaianfuture valuesitu mungkin puluhan triliun kerugian Indonesia, begitu,"" ujar Rieke di rumah duka Ermanto di Bekasi, Rabu (4/3/2026). SCROLL TO CONTINUE WITH CONTENT Ermanto tewas setelah mengalami sejumlah luka pada peristiwa yang terjadi di perumahan kawasan Jatibening, Bekasi, pada Senin (2/3). Dalam hari yang sama itu, istri Ermanto, Pasmilawati (60), juga terluka. Semasa hidupnya, Ermanto aktif dalam Federasi Pekerja Pelabuhan Indonesia (FPPI) di bawah naungan Konfederasi Rakyat Pekerja Indonesia (KRPI). Rieke menyebut Ermanto adalah rekan seperjuangan yang konsisten mengawal kasus kerugian negara di Pelindo yang nilainya mencapai triliunan rupiah. Meski sudah tidak lagi bekerja di JICT, dedikasi Ermanto terhadap pemberantasan korupsi tidak luntur. Rieke mengungkap belakangan ini almarhum sedang berupaya membongkar kembali kasus-kasus lama yang dianggap sengaja dihentikan atau 'dipetieskan'. ""Sampai terakhirnya saya yakin Pak Ermanto terus memperjuangkan agar dibukanya kasus yang terindikasi dipetieskan. Kasus korupsi di pelabuhan yang terindikasi dipetieskan,"" tegas Rieke. Sekitar satu bulan sebelum tutup usia, Ermanto diketahui sempat tampil di sebuahpodcastuntuk menyuarakan kembali isu korupsiglobal bonddan proyek Kalibaru yang merugikan negara. Kepergian Ermanto menyisakan duka mendalam sekaligus tanda tanya besar bagi keluarga. Rieke membeberkan bahwa almarhum seolah sudah merasakan adanya ancaman. Sejak Februari lalu, ia disebut sering meminta maaf kepada keluarga. ""Adachatyang cukup panjang bahwa bulan Februari kemarin ayahnya minta maaf tolong diikhlaskan apa segala bahwa ya ada indikasi-indikasi, saya nggak tahu ada indikasi-indikasi tapi yang jelas ayahnya pernah berpesan sama anak-anaknya kalau ada apa-apa sama Bapak hubungi Bu Rieke gitu,"" katanya. Rieke menyoroti fakta di TKP soal tidak ada barang berharga milik korban yang hilang, termasuk perhiasan yang ada di kamar maupun yang sedang dikenakan. Dia merasa janggal atas kasus pembunuhan Ermanto. Pelaku disebut hanya membawa telepon genggam (handphone/HP), dompet, dua kunci mobil korban. Kondisi korban saat ditemukan pun disebut sangat tragis. ""Ini bukan perampokan karena tidak ada barang yang hilang kecuali kunci mobil, dompet, danhandphoneya. Jadi saya kira perlu ada kajian dan investigasi yang lebih luas, lebih tajam dari pihak kepolisian. Dan kami berharap ada penegakan hukum segera diambil begitu. Tentu saja bukan hanya eksekutor lapangan tapi otak di balik indikasi pembunuhan ini,"" ucap. Kini, istri Ermanto dilaporkan masih dalam kondisi kritis di rumah sakit (RS). Rieke pun berencana meminta perlindungan resmi dari Lembaga Perlindungan Saksi dan Korban (LPSK) untuk keluarga almarhum. Lihat juga Video 'Polisi Bekuk Pelaku Kasus Mayat Wanita di Saluran Drainase Karawang': [Gambas:Video 20detik]"
https://news.detik.com/berita/d-8384510/kpk-duit-korupsi-bupati-pekalongan-bisa-buat-400-rumah-atau-60-km-jalan;KPK: Duit Korupsi Bupati Pekalongan Bisa Buat 400 Rumah atau 60 Km Jalan;Rabu, 04 Mar 2026 21:26 WIB;"KPK mengungkap kerugian keuangan negara yang diakibatkan praktik dugaan korupsi pengadaan barang dan jasa outsourcing yang dilakukanBupati PekalonganFadia Arafiq besar.KPKmenyebut uang sebesar Rp 46 miliar dalam kasus ini bisa digunakan untuk membangun 400 rumah layak huni di Pekalongan. ""Awalnya itu sekitar Rp 46 miliar (transaksi ke perusahaan suami dan anak Farida Arafiq) atau setelah dipotong untuk bayar pegawai Rp 22 miliar, ada (sisa) Rp 24 miliar. Itu kalau dibuatkan rumah layak huni untuk masyarakat di Pekalongan dengan indeks per rumah Rp 50 juta itu bisa sekitar 400 ratusan rumah,"" kata Deputi Penindakan dan Eksekusi KPK Asep Guntur Rahayu dalam konferensi pers di Gedung Merah Putih, Jakarta, Rabu (4/3/2026). Asep menjelaskan uang miliaran tersebut seharusnya bisa dipakai untuk kepentingan masyarakat, seperti perbaikan jalan di Kabupaten Pekalongan. Berdasarkan hitungannya, seharusnya bisa dibangun sekitar 60 km jalan. SCROLL TO CONTINUE WITH CONTENT ""Kalau dibikin jalan, jalan kabupaten yang biaya per kilometernya Rp 250 juta, Itu sekitar 50 sampai 60 kilometer, yang Rp 24 miliar itu bayangkan digunakan untuk kepentingan masyarakat,"" sebutnya. Perusahaan keluarga Fadia sendiri mendapat Rp 46 miliar sejak 2023 hingga 2026. KPK mengungkap perusahaan tersebut menerima total Rp 46 miliar dari kontrak dengan Pemkab Pekalongan. Dari total uang tersebut, Rp 22 miliar digunakan untuk pembayaran gaji pegawai dan ada yang dibagikan ke keluarganya dengan nilai Rp 19 miliar. Berikut rinciannya: - Bupati Pekalongan Fadia Arafiq sebesar Rp 5,5 miliar;- Suami Fadia, Ashraff, sebesar Rp 1,1 miliar;- Direktur PT RNB Rul Bayatun sebesar Rp 2,3 miliar;- Anak Fadia, Sabiq sebesar Rp 4,6 miliar;- Anak Fadia, Mehnaz Na sebesar Rp 2,5 miliar;- Serta dilakukan penarikan tunai sebesar Rp 3 miliar. Dalam kasus ini, KPK menyebut anak dan suami Fadia mendirikan perusahaan bernama PT Raja Nusantara Berjaya (RNB). Fadia diduga menjadi penerima manfaat atau beneficial ownership (BO) dari perusahaan tersebut. Perusahaan itu juga berisi tim sukses Fadia. Dirinya meminta perangkat daerah memenangkan perusahaan tersebut. KPK menyebut PT RNB mendapat proyek outsourcing di 17 perangkat daerah, tiga rumah sakit daerah dan satu kecamatan pada 2025. Dia dijerat pasal 12 huruf i dan Pasal 12 B Undang-Undang Pemberantasan Tindak Pidana Korupsi juncto Pasal 127 ayat (1) Undang-Undang Nomor 1 Tahun 2023 tentang KUHP. Simak juga Video 'KPK Sita Kendaraan dan Barang Elektronik di OTT Bupati Fadia Arafiq': [Gambas:Video 20detik]"
https://news.detik.com/berita/d-8382770/junaedi-saibih-juga-bebas-di-kasus-rintangi-penyidikan-3-perkara-korupsi;Junaedi Saibih Juga Bebas di Kasus Rintangi Penyidikan 3 Perkara Korupsi;Selasa, 03 Mar 2026 22:57 WIB;"Pengacara Junaedi Saibih juga divonis bebas dalam kasus dugaan perintangan penyidikan tiga perkara korupsi. Hakim membebaskan Junaedi dari dakwaan kasus tersebut. ""Mengadili, menyatakan Terdakwa Junaedi Saibih tersebut di atas, tidak terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana sebagaimana didakwakan dalam dakwaan tunggal,"" ujar ketua majelis hakim Efendi saat membacakan amar putusan Junaedi Saibih di Pengadilan Tipikor Jakarta Pusat, Selasa (3/3/2026). ""Membebaskan Terdakwa oleh karena itu dari dakwaan Penuntut Umum,"" imbuh hakim. SCROLL TO CONTINUE WITH CONTENT Hakim memerintahkan Junaedi dibebaskan dari tahanan. Hakim juga memerintahkan pemulihan hak serta kedudukan dan martabat Junaedi. ""Memerintahkan Terdakwa dibebaskan dari tahanan seketika setelah putusan ini diucapkan. Memulihkan hak-hak Terdakwa dalam kemampuan, kedudukan, harkat, serta martabatnya,"" ujar hakim Adapun tiga perkara korupsi itu ialah kasus korupsi tata kelola komoditas timah, korupsi impor gula di Kementerian Perdagangan RI, serta perkara korupsi pengurusan izin eksporcrude palm oil(CPO) atau bahan minyak goreng. Hakim berpendapat seminar yang dilakukan Junaedi merupakan bagian dari profesi seorang dosen dan tidak ada keberatan dari Universitas Indonesia atas kegiatan tersebut. ""Menimbang bahwa oleh karena itu, majelis hakim berpendapat bahwa membuat skema social engineering sejumlah kegiatan dengan membuat narasi-narasi negatif adalah bagian dari pembelaan non-litigasi di luar persidangan sepanjang dilakukan sesuai dengan peraturan yang berlaku, sehingga bukanlah bagian dari perbuatan yang memiliki sifat melawan hukum,"" ujar hakim. Hakim menyatakan Junaedi tidak mengetahui rentetan proses penyuapan ke majelis hakim untuk vonis lepas perkara migor. Hakim menyatakan Junaedi tidak mengetahui atau menyetujui pembuatan konten negatif terhadap Kejaksaan Agung yang menangani tiga perkara tersebut. ""Menimbang bahwa dalam persidangan terungkap, Terdakwa Junaedi Saibih tidak pernah mengetahui, menyetujui, atau berpartisipasi dalam pembuatan berita-berita yang bersifat negatif terhadap Kejaksaan Agung, baik di media mainstream maupun media sosial sebagaimana dimaksud penuntut umum,"" kata hakim. Hakim menyatakan Junaedi terbukti tidak pernah menyuruh pelaporan terhadap Guru Besar IPB Bambang Hero Saharjo terkait perhitungan kerugian kasus korupsi timah. Hakim menyatakan molornya sidang perkara korporasi migor sudah sesuai ketentuan KUHAP dan bukan upaya Junaedi untuk menunda persidangan. ""Menimbang bahwa oleh karena itu, maka majelis hakim berpendapat bahwa setelah dibuktikan di pengadilan berdasarkan keterangan saksi dan persesuaian alat bukti lainnya, Terdakwa Junaedi Saibih tidak pernah menyuruh melaporkan Bambang Hero ke kepolisian serta langkah gugatan hukum,"" ujar hakim. Hakim menyatakan Junaedi tidak terlibat dalam pengerahan massa di Bangka Belitung sebagaimana dalam surat dakwaan. Hakim menyatakan unsur Pasal 21 UU Tipikor tentang perintangan penyidikan kasus korupsi migor, timah dan impor gula tidak terpenuhi atas Junaedi. ""Menimbang bahwa seluruh proses hukum kasus perkara timah, kasus perkara migor, dan kasus perkara impor gula, semuanya sudah diputus oleh pengadilan tingkat pertama hingga tingkat kasasi dan telah berkekuatan hukum tetap. Selain itu, Kejaksaan juga telah mengeksekusi seluruh putusan tersebut,"" kata hakim. ""Menimbang bahwa oleh karena itu, maka unsur dengan sengaja mencegah, merintangi, atau menggagalkan penyidikan, penuntutan, dan sidang pengadilan terhadap tersangka, terdakwa, atau para saksi dalam perkara korupsi, tidak terpenuhi,"" tambah hakim. Dengan demikian, Junaedi bebas dari dakwaan Pasal 21 UU TipikorjunctoPasal 20 huruf c UU Nomor 1 Tahun 2023 tentang KUHP. Hakim juga membebaskan Junaedi dari dakwaan kasus suap vonis lepas perkara migor dalam Pasal 6 ayat 1 huruf a atau Pasal 5 ayat 1 huruf a atau Pasal 13junctoPasal 18 UU TipikorjunctoPasal 55 ayat 1 ke-1 KUHP. Dalam perkara suap, Junaedi Saibih dituntut 9 tahun penjara. Jaksa Penuntut Umum (JPU) juga menuntut Junaedi membayar denda Rp 600 juta subsider 150 hari pidana kurungan. Junaedi juga diadili dalam kasus merintangi penyidikan. Dalam kasus tersebut, Junaedi Saibih dituntut 10 tahun penjara, denda Rp 600 juta subsider pidana kurungan selama 150 hari."
https://news.detik.com/internasional/d-8390106/serangan-israel-sasar-5-titik-fasilitas-minyak-iran-4-orang-tewas;Serangan Israel Sasar 5 Titik Fasilitas Minyak Iran, 4 Orang Tewas;Minggu, 08 Mar 2026 14:59 WIB;"Amerika Serikatdan Israel menyerang lima fasilitas minyak di sekitar ibu kota Iran. Serangan itu menewaskan empat orang. ""Semalam, empat depot minyak dan pusat transportasi produk minyak bumi di Teheran dan Alborz diserang oleh pesawat musuh,"" kata CEO Perusahaan Distribusi Produk Minyak Nasional Iran, Keramat Veyskarami, kepada televisi pemerintah Iran, dilansir AFP, Minggu (8/3/2026). Sebanyak 4 orang tewas dalam insiden itu. Terdapat sejumlah kerusakan di lokasi, namun kebakaran berhasil dikendalikan. SCROLL TO CONTINUE WITH CONTENT ""Empat personel kami, termasuk dua pengemudi truk tangki minyak, tewas dalam insiden tersebut,"" ujar Veyskarami. Ia mengatakan fasilitas infrastruktur energi tersebut 'mengalami kerusakan' tetapi 'api berhasil dikendalikan'. Usai serangan, terlihat asap kebakaran menyelimuti ibu kota Iran semalaman, serta menciptakan kabut gelap di seluruh kota saat pagi tiba. Warga melaporkan bau terbakar masih tercium di udara. Veyskarami mengatakan depot minyak Iran memiliki ""cadangan bensin yang cukup"". Diketahui, pada 28 Februari lalu, AS dan Israel melancarkan serangan terhadap Iran yang menewaskan pemimpin tertingginya, Ayatollah Ali Khamenei, dan memicu perang di Timur Tengah. Iran merespons dengan serangan pesawat tak berawak dan rudal yang menargetkan Israel serta kepentingan AS di seluruh wilayah tersebut. Lihat juga Video 'Sirine Meraung saat Rentetan Rudal Iran Hujani Langit Tel Aviv': [Gambas:Video 20detik]"
https://news.detik.com/internasional/d-8390753/houthi-sambut-mojtaba-khamenei-pemimpin-baru-iran-pukulan-telak-bagi-musuh;Houthi Sambut Mojtaba Khamenei Pemimpin Baru Iran: Pukulan Telak bagi Musuh;Senin, 09 Mar 2026 07:32 WIB;"Kelompok Houthi, yang bermarkas di Yaman, menyambut penunjukkanMojtaba Khameneisebagai pemimpin tertinggi yang baru Iran setelah kematian ayah Mojtaba, Ayatollah Ali Khamenei. Houthi menyebut penunjukkan ini pukulan besar bagi musuh-musuh Iran. Dilansir kantor berita AFP, Senin (9/3/2026), Houthi mengucapkan selamat atas terpilihnya Mojtaba Khamenei. Houthi menilai penunjukkan ini harus dilakukan di tengah kondisi yang krusial antara perang Amerika Serikat (AS) dan Israel terhadap Iran. ""Kami mengucapkan selamat kepada Republik Islam Iran, kepemimpinannya, dan rakyatnya, atas terpilihnya Sayyid Mojtaba Khamenei sebagai Pemimpin Tertinggi Revolusi Islam pada saat yang penting dan krusial ini,"" kata kelompok itu dalam sebuah pernyataan di Telegram. SCROLL TO CONTINUE WITH CONTENT Houthi mengatakan terpilihnya Mojtaba Khamenei sebagai kemenangan baru bagi Garda Revolusi Iran. Dia menyebut ini juga menjadi pukulan telak bagi musuh. ""Kemenangan baru bagi Revolusi Islam dan pukulan telak bagi musuh-musuh Republik Islam dan musuh-musuh negara,"" ujarnya. Diketahui, Majelis Pakar telah resmi mengangkat Ayatollah Seyyed Mojtaba Khamenei sebagai pemimpin tertinggi Iran yang baru. Nama Mojtaba sebelumnya sempat disebut-sebut menjadi calon terkuat untuk menggantikan Ali Khamenei. Sementara, Israel menegaskan terus memantau pengganti rezim Ali Khamenei. Menteri Pertahanan (Menhan) Israel, Israel Katz, mengatakan bahwa militer negaranya akan membunuh setiap pemimpin Iran yang ditunjuk untuk menggantikan mendiang Ali Khamenei. ""Setiap pemimpin yang ditunjuk oleh rezim Iran untuk terus memimpin rencana menghancurkan Israel, mengancam AS dan dunia bebas dan negara-negara di kawasan ini, dan menindas rakyat Iran, akan menjadi target yang jelas untuk dieliminasi,"" tegas Katz dalam pernyataannya, seperti dilansir Al Jazeera, Rabu (4/3). ""Tidak peduli siapa namanya atau di mana dia bersembunyi,"" cetusnya. Saksikan Live DetkSore: Tonton juga video ""Mojtaba Khamenei Terpilih sebagai Pemimpin Tertinggi Iran yang Baru"" [Gambas:Video 20detik]"
https://news.detik.com/berita/d-8385372/gerak-gerik-wanita-pura-pura-melayat-di-jaktim-tapi-gondol-duit-takziah;Gerak-gerik Wanita Pura-pura Melayat di Jaktim tapi Gondol Duit Takziah;Kamis, 05 Mar 2026 13:20 WIB;"Seorang wanita diduga mencuri uang takziah setelah pura-pura bertakziahdi Kramat Jati, Jakarta Timur (Jaktim). Kejadian itu menimpa keluarga Nyai Hasanah (45). Peristiwa itu terjadi pada Senin (2/3) sekitar pukul 12.30 WIB di rumah duka di Jalan Dukuh IV, Kampung Dukuh, Kramat Jati,Jaktim. Hasanah mengatakan uang takziah diambil semua oleh pelaku. ""Iya pelakunya perempuan,ngakunyamau melayat, kenal sama kita, tahu-tahunya uang takziah ludes, hilang nggak tersisa,"" kata Hasanah saat ditemui di lokasi kejadian, dilansirAntara, Kamis (5/3/2026). SCROLL TO CONTINUE WITH CONTENT Mertua Hasanah meninggal dunia sekitar pukul 04.00 WIB, sedangkan pelaku tiba sekitar pukul 08.00 WIB. Hasanah menceritakan pelaku datang sejak pagi hari saat suasana rumah masih lengang dan pelayat belum ramai berdatangan. Pelaku bahkan bertahan hingga menjelang waktu pemakaman. Selama berada di rumah duka, dia hanya duduk dan sesekali memperhatikan situasi sekitar. Kepada keluarga korban, perempuan itu mengaku sebagai teman kakak ipar korban dan menyebut dirinya sebagai 'teman perjuangan' saat mengambil bantuan sosial, seperti sembako dan KJP. Hasanah tak menaruh curiga sedikit pun karena merasa pelaku mengenal keluarganya. Wanita itu lalu mencuri uang takziah setelah beralasan menumpang ke toilet. Keluarga baru menyadari kehilangan sekitar pukul 12.30 WIB. Warga sempat mengejar, tapi pelaku sudah keburu kabur. Video wanita tersebut viral di media sosial (medsos). Dalam rekaman CCTV, terlihat pelaku lari ke luar setelah melancarkan aksinya. Terduga pelaku diklaim juga pernah melakukan aksi serupa di beberapa tempat, seperti di Jalan Damai Lubang Buaya pada 22 Desember 2025 dan di Jalan Bambu Kuning, Bambu Apus, pada 4 Februari 2026. Polisi menyelidiki kasus tersebut dengan mendatangi tempat kejadian perkara (TKP) untuk melakukan penyelidikan awal. Polisi juga meminta keterangan dari keluarga korban dan sejumlah saksi. Petugas juga memeriksa rekaman CCTV di sekitar lokasi. ""Sedang kami selidiki kasus pencurian uang takziah di Kramat Jati oleh seorang perempuan,"" kata Kepala Unit Reserse Kriminal (Kanit Reskrim) Polsek Kramat Jati, AKP Fadoli). Kasus itu terjadi di Jalan Dukuh IV, Kampung Dukuh, Kramat Jati, Jaktim. Pelaku diduga melancarkan aksinya dengan berpura-pura mengenal keluarga almarhum agar bisa berbaur dengan para pelayat. ""Dia melancarkan aksinya berpura-pura kenal dengan keluarga almarhum lalu berbaur dengan pelayat lainnya,"" katanya. Menurutnya, pelaku memanfaatkan situasi rumah duka yang ramai oleh pelayat. Saat kondisi lengah, perempuan tersebut mengambil uang takziah dan dimasukkan ke dalam tas miliknya. ""Pas sedang lengah, pelaku mengambil uang takziah yang sudah dikantongi, dimasukkan ke dalam tasnya, lalu kabur,"" katanya. Lihat juga Video: Pura-Pura Beli Makan Kucing, Pria Curi Uang di Kasir Pet Shop Jakbar [Gambas:Video 20detik]"
https://news.detik.com/berita/d-8387594/delpedro-dkk-divonis-bebas-di-kasus-penghasutan-demo-ricuh-agustus-2025;Delpedro dkk Divonis Bebas di Kasus Penghasutan Demo Ricuh Agustus 2025;Jumat, 06 Mar 2026 16:33 WIB;"Direktur Eksekutif LokataruDelpedro Marhaendkk divonis bebas di kasus dugaan penghasutan terkait demonstrasi berujung kericuhan pada Agustus 2025. Hakim membebaskan Delpedro dkk dari dakwaan kasus tersebut. Sidang vonis Delpedro dkk digelar di Pengadilan Negeri Jakarta Pusat, Jumat (6/3/2026). Tiga terdakwa lainnya dalam perkara ini adalah admin @gejayanmemanggil Syahdan Husein, staf Lokataru Foundation Muzaffar, serta mahasiswa Universitas Riau Khariq Anhar. ""Mengadili, menyatakan Terdakwa satu Delpedro Marhaen Rismansyah, Terdakwa dua Muzaffar Salim, Terdakwa tiga Syahdan Husein, dan Terdakwa empat Khariq Anhar tersebut di atas, tidak terbukti bersalah melakukan tindak pidana sebagaimana didakwakan dalam dakwaan alternatif kedua, alternatif ketiga dan alternatif keempat Penuntut Umum,"" ujar ketua majelis hakim Ketua majelis hakim Harika Nova Yeri saat membacakan amar putusan di Pengadilan Negeri Jakarta Pusat, Jumat (6/3/2026). SCROLL TO CONTINUE WITH CONTENT ""Membebaskan para Terdakwa oleh karena itu dari seluruh dakwaan Penuntut Umum,"" imbuh hakim. Hakim menyatakan jaksa gagal menghadirkan bukti untuk menunjukkan upaya manipulasi, penghasutan atau rekayasa fakta yang dilakukan Delpedro dkk. Hakim berpendapat konten yang diunggah Delpedro dkk memiliki kesesuaian dengan fakta lapangan yang tersaji di ruang publik. ""Menimbang bahwa dalam pemeriksaan di persidangan Penuntut Umum tidak mampu menghadirkan bukti atau pun bukti satu pun yang menunjukkan adanya upaya manipulasi, fabrikasi, maupun rekayasa fakta yang dilakukan oleh para terdakwa dalam unggahanflyer-flyerdi media sosial Instagram terkait kronologis maupun penyebab kematian tersebut,"" ujar hakim. Hakim berkeyakinan narasi unggahan Delpedro dkk terkait peristiwa tewasnyadriverojekonlineAffan Kurniawan didasarkan pada keyakinan untuk mengawal keadilan dan bentuk kebebasan berekspresi atas kekecewaan pada peristiwa yang terjadi. Hakim menyatakan unsur menyebarkan berita bohong atau menyesatkan dalam dakwaan dinyatakan tidak terbukti secara sah menurut hukum atas perbuatan Delpedro dkk. ""Menimbang bahwa postingan pada tanggal 28 Agustus 2024 tepatnya pada malam hari sebagai bentuk respons kemarahan dan solidaritas kemanusiaan sebagai aktivis HAM atas terjadinya peristiwa yang menimpa Affan Kurniawan, unggahan tersebut merupakan ekspresi simbolik sebagai bentuk kebebasan berekspresi atas kecewa terhadap peristiwa yang menimpa Affan Kurniawan,"" ujar hakim. Hakim menyatakan tidak ada saksi yang menerangkan bahwa dirinya atau massa melakukan tindakan kerusuhan karena terpengaruh secara langsung oleh unggahan Delpedro dkk. Hakim menyatakan tidak terdapat alat bukti yang menunjukkan adanya ajakan eksplisit dari Delpedro dkk untuk melakukan kekerasan atau perusakan sebagai konsekuensi dari informasi yang disebarkan. ""Bahwa satu-satunya yang menyatakan tergerak ikut aksi solidaritas peristiwa Affan adalah saksi Anak Faiz Ambia, namun di persidangan menyatakan tidak tergerak untuk melakukan kerusuhan karena tidak ada ajakan kerusuhan, tapi tergerak karena mendapat perlindungan atas kebebasan berekspresi,"" ujar hakim. Hakim menyatakan Delpedro dkk tidak terbukti melakukan kehendak ataupun kesadaran akan kemungkinan timbulnya kerusuhan sebagai akibat dari unggahan tersebut. Hakim menyatakan unsur dengan sengaja menyebarkan informasi atau dokumen elektronik yang berisi pemberitahuan bohong sehingga menimbulkan kerusuhan, tidak terpenuhi dan tidak terbukti atas Delpedro dkk. ""Menimbang bahwa berdasarkan seluruh alat-alat bukti yang diajukan di persidangan tidak terdapat bukti objektif yang membuktikan secara pasti bahwa informasi yang disebarkan adalah kebohongan. Tidak terdapat dokumen resmi pembanding yang diuji secara kontradiktur,"" ujar hakim. ""Tidak terdapat bukti bahwa para Terdakwa telah mengetahui informasi tersebut keliru sebelum menyebarkannya. Tidak terdapat bukti hubungan sebab akibat langsung atau antara unggahan para Terdakwa dengan terjadinya kerusuhan. Kerusuhan yang terjadi lebih berkaitan dengan peristiwa faktual di lapangan yang berdiri sendiri,"" imbuh hakim. Hakim menyatakan unsur dakwaan merekrut atau memperalat anak untuk kepentingan militer atau kepentingan lainnya, yang menempatkan anak dalam keadaan berbahaya tidak terbukti atas Delpedro dkk. Hakim memerintahkan pemulihan hak Delpedro dkk dalam kemampuan harkat dan martabatnya. ""Memulihkan hak-hak para Terdakwa dalam kemampuan, kedudukan, harkat serta martabatnya,"" ujar hakim. Hakim menyatakan unsur melakukan tindak pidana tidak terpenuhi atas Delpedro dkk. Hakim memerintahkan Delpedro dkk dibebaskan dari tahanan kota setelah putusan ini diucapkan. ""Memerintahkan Terdakwa satu, Terdakwa dua, dan Terdakwa tiga dibebaskan dari tahanan seketika setelah putusan ini diucapkan,"" ujar hakim. Hakim membebaskan Delpedro dkk dari seluruh dakwaan yaitu Pasal 28 ayat 2 juncto Pasal 45A ayat 2 atau Pasal 28 ayat 3 juncto Pasal 45A ayat 3 UU Nomor 11 Tahun 2008 tentang Informasi dan Transaksi Elektronik juncto Pasal 55 ayat 1 ke-1 KUHP atau Pasal 160 KUHP juncto Pasal 55 ayat 1 ke-1 KUHP atau Pasal 76H juncto Pasal 15 juncto Pasal 87 UU RI Nomor 35 Tahun 2014 tentang Perlindungan Anak juncto Pasal 55 ayat 1 ke-1 KUHP. Sidang tuntutan Delpedro dkk sebelumnya digelar pada Jumat (27/2). Jaksa menuntut Delpedro, Syahdan, Muzaffar dan Khariq dengan pidana penjara selama 2 tahun. Lihat juga Video Delpedro: Tuntutan 2 Tahun Penjara Tak Buat Kami Gentar dan Takut! [Gambas:Video 20detik]"
